geoid,measure,year,region_type,value,moe
51131930300,material_deprivation_indicator,2018,tract,0.167892256414342,
51131990100,material_deprivation_indicator,2018,tract,NaN,
51133020100,material_deprivation_indicator,2018,tract,0.156062303619912,
51133020200,material_deprivation_indicator,2018,tract,0.0700713826391336,
51133020300,material_deprivation_indicator,2018,tract,0.117943736595435,
51133990100,material_deprivation_indicator,2018,tract,NaN,
51135000100,material_deprivation_indicator,2018,tract,0.285903547035257,
51135000200,material_deprivation_indicator,2018,tract,0.0562109558819141,
51135000300,material_deprivation_indicator,2018,tract,0.152909239642839,
51135980100,material_deprivation_indicator,2018,tract,0.155102719587859,
51137110102,material_deprivation_indicator,2018,tract,0.16658880560324,
51137110103,material_deprivation_indicator,2018,tract,0.083458968274412,
51137110104,material_deprivation_indicator,2018,tract,0.0627749900962529,
51137110200,material_deprivation_indicator,2018,tract,0.331865688706743,
51137110300,material_deprivation_indicator,2018,tract,0.147742227589686,
51139030100,material_deprivation_indicator,2018,tract,0.177313835532638,
51139030200,material_deprivation_indicator,2018,tract,0.101540724072616,
51139030300,material_deprivation_indicator,2018,tract,0.15382202168946,
51139030400,material_deprivation_indicator,2018,tract,0.2029428699472,
51139030500,material_deprivation_indicator,2018,tract,0.137731385758481,
51141030100,material_deprivation_indicator,2018,tract,0.182565424444302,
51141030200,material_deprivation_indicator,2018,tract,0.132311499894879,
51141030301,material_deprivation_indicator,2018,tract,0.132393985551377,
51141030302,material_deprivation_indicator,2018,tract,0.142111230103763,
51143010100,material_deprivation_indicator,2018,tract,0.142548124115156,
51143010200,material_deprivation_indicator,2018,tract,0.139022357101355,
51143010300,material_deprivation_indicator,2018,tract,0.108085937907872,
51143010400,material_deprivation_indicator,2018,tract,0.167804352295504,
51143010500,material_deprivation_indicator,2018,tract,0.110421924003183,
51143010600,material_deprivation_indicator,2018,tract,0.18192695424258,
51143010700,material_deprivation_indicator,2018,tract,0.13142869088467,
51143010801,material_deprivation_indicator,2018,tract,0.035388650567443,
51143010802,material_deprivation_indicator,2018,tract,0.167256582751408,
51143010900,material_deprivation_indicator,2018,tract,0.093253128525289,
51143011001,material_deprivation_indicator,2018,tract,0.190167710545504,
51143011002,material_deprivation_indicator,2018,tract,0.143959527029073,
51143011100,material_deprivation_indicator,2018,tract,0.195823800329425,
51143011200,material_deprivation_indicator,2018,tract,0.13964715796595,
51143011300,material_deprivation_indicator,2018,tract,0.146041629544665,
51143011400,material_deprivation_indicator,2018,tract,0.190692332300633,
51145500101,material_deprivation_indicator,2018,tract,0.0424923375056747,
51145500102,material_deprivation_indicator,2018,tract,0.0223878929161756,
51145500200,material_deprivation_indicator,2018,tract,0.0822271453432709,
51145500300,material_deprivation_indicator,2018,tract,0.0684677318968085,
51145500400,material_deprivation_indicator,2018,tract,0.0622284594387604,
51147930100,material_deprivation_indicator,2018,tract,0.199196512216394,
51147930201,material_deprivation_indicator,2018,tract,0.141154891432992,
51147930202,material_deprivation_indicator,2018,tract,0.139520087930005,
51147930203,material_deprivation_indicator,2018,tract,0.066412868821951,
51147930300,material_deprivation_indicator,2018,tract,0.114362017035906,
51149850100,material_deprivation_indicator,2018,tract,0.23205943135508,
51149850200,material_deprivation_indicator,2018,tract,0.242953273270847,
51149850301,material_deprivation_indicator,2018,tract,0.213194923143148,
51149850302,material_deprivation_indicator,2018,tract,0.0784938570514582,
51149850400,material_deprivation_indicator,2018,tract,0.132455796101676,
51149850501,material_deprivation_indicator,2018,tract,0.121761908955854,
51149850502,material_deprivation_indicator,2018,tract,0.115034812605905,
51153900100,material_deprivation_indicator,2018,tract,0.0898314014352144,
51153900201,material_deprivation_indicator,2018,tract,0.196494787506841,
51153900202,material_deprivation_indicator,2018,tract,0.172361979197862,
51153900203,material_deprivation_indicator,2018,tract,0.347431883911013,
51153900300,material_deprivation_indicator,2018,tract,0.155678630833961,
51153900403,material_deprivation_indicator,2018,tract,0.214308220385296,
51153900404,material_deprivation_indicator,2018,tract,0.137860292395141,
51153900407,material_deprivation_indicator,2018,tract,0.267471403930086,
51153900408,material_deprivation_indicator,2018,tract,0.109704322395992,
51153900409,material_deprivation_indicator,2018,tract,0.308424341549689,
51153900410,material_deprivation_indicator,2018,tract,0.249016176387467,
51153900501,material_deprivation_indicator,2018,tract,0.282416636021597,
51153900502,material_deprivation_indicator,2018,tract,0.107185212319276,
51153900600,material_deprivation_indicator,2018,tract,0.328572074472511,
51153900701,material_deprivation_indicator,2018,tract,0.153769756647694,
51153900702,material_deprivation_indicator,2018,tract,0.185533861241378,
51153900801,material_deprivation_indicator,2018,tract,0.0736983638526957,
51153900802,material_deprivation_indicator,2018,tract,0.152803354991124,
51153900901,material_deprivation_indicator,2018,tract,0.382810794053087,
51153900904,material_deprivation_indicator,2018,tract,0.130333451262915,
51153900905,material_deprivation_indicator,2018,tract,0.181072857890201,
51153901001,material_deprivation_indicator,2018,tract,0.234900580221722,
51153901005,material_deprivation_indicator,2018,tract,0.0678206615916129,
51153901008,material_deprivation_indicator,2018,tract,0.186637432093039,
51153901009,material_deprivation_indicator,2018,tract,0.0677149389993832,
51153901010,material_deprivation_indicator,2018,tract,0.0753955321702615,
51153901011,material_deprivation_indicator,2018,tract,0.0627461791096195,
51153901012,material_deprivation_indicator,2018,tract,0.0797204762375574,
51153901100,material_deprivation_indicator,2018,tract,0.252543947216451,
51153901203,material_deprivation_indicator,2018,tract,0.183329811041758,
51153901208,material_deprivation_indicator,2018,tract,0.0879051866011481,
51153901209,material_deprivation_indicator,2018,tract,0.106195668182682,
51153901211,material_deprivation_indicator,2018,tract,0.143343400843432,
51153901212,material_deprivation_indicator,2018,tract,0.166462367318151,
51153901219,material_deprivation_indicator,2018,tract,0.0577485542873839,
51153901221,material_deprivation_indicator,2018,tract,0.145651495031096,
51153901222,material_deprivation_indicator,2018,tract,0.151632044674091,
51153901223,material_deprivation_indicator,2018,tract,0.0907984568559685,
51153901224,material_deprivation_indicator,2018,tract,0.0738239476635516,
51153901225,material_deprivation_indicator,2018,tract,0.133070530195386,
51153901226,material_deprivation_indicator,2018,tract,0.132432185792579,
51153901227,material_deprivation_indicator,2018,tract,0.111902093398796,
51153901228,material_deprivation_indicator,2018,tract,0.0602353811386676,
51153901229,material_deprivation_indicator,2018,tract,0.139712235036375,
51153901230,material_deprivation_indicator,2018,tract,0.098727820888795,
51153901231,material_deprivation_indicator,2018,tract,0.0944854910066238,
51153901232,material_deprivation_indicator,2018,tract,0.0578195025869716,
51153901233,material_deprivation_indicator,2018,tract,0.0618109822428135,
51153901234,material_deprivation_indicator,2018,tract,0.0813235006642927,
51153901235,material_deprivation_indicator,2018,tract,0.0578674034042308,
51153901236,material_deprivation_indicator,2018,tract,0.0959179911604473,
51153901237,material_deprivation_indicator,2018,tract,0.136118530434754,
51153901303,material_deprivation_indicator,2018,tract,0.0643225901176599,
51153901304,material_deprivation_indicator,2018,tract,0.108512330135655,
51153901305,material_deprivation_indicator,2018,tract,0.0767147207066726,
51153901306,material_deprivation_indicator,2018,tract,0.0560787926646948,
51153901403,material_deprivation_indicator,2018,tract,0.211619702240845,
51153901407,material_deprivation_indicator,2018,tract,0.223749276263346,
51153901408,material_deprivation_indicator,2018,tract,0.323494536274588,
51153901409,material_deprivation_indicator,2018,tract,0.114132795766413,
51153901410,material_deprivation_indicator,2018,tract,0.0840993190162571,
51153901411,material_deprivation_indicator,2018,tract,0.0660847892326483,
51153901412,material_deprivation_indicator,2018,tract,0.0745387399440562,
51153901413,material_deprivation_indicator,2018,tract,0.087117290422968,
51153901414,material_deprivation_indicator,2018,tract,0.0768957191313565,
51153901415,material_deprivation_indicator,2018,tract,0.0497062960937882,
51153901416,material_deprivation_indicator,2018,tract,0.0960232881804746,
51153901417,material_deprivation_indicator,2018,tract,0.0404506802572829,
51153901503,material_deprivation_indicator,2018,tract,0.0474989189263071,
51153901504,material_deprivation_indicator,2018,tract,0.090495942874341,
51153901505,material_deprivation_indicator,2018,tract,0.0369348218410822,
51153901506,material_deprivation_indicator,2018,tract,0.043179645991505,
51153901507,material_deprivation_indicator,2018,tract,0.0648501260487353,
51153901508,material_deprivation_indicator,2018,tract,0.0842652845157872,
51153901509,material_deprivation_indicator,2018,tract,0.0486450580292437,
51153901510,material_deprivation_indicator,2018,tract,0.0747815826329075,
51153901511,material_deprivation_indicator,2018,tract,0.0279291805586,
51153901601,material_deprivation_indicator,2018,tract,0.164690230249409,
51153901602,material_deprivation_indicator,2018,tract,0.189495114601397,
51153901701,material_deprivation_indicator,2018,tract,0.237122126684809,
51153901702,material_deprivation_indicator,2018,tract,0.306470413264485,
51153901900,material_deprivation_indicator,2018,tract,0.224685189216305,
51153980100,material_deprivation_indicator,2018,tract,NaN,
51155210100,material_deprivation_indicator,2018,tract,0.113727433346969,
51155210201,material_deprivation_indicator,2018,tract,0.192954224625296,
51155210202,material_deprivation_indicator,2018,tract,0.120435558827622,
51155210300,material_deprivation_indicator,2018,tract,0.184091385945966,
51155210400,material_deprivation_indicator,2018,tract,0.131221896169077,
51155210500,material_deprivation_indicator,2018,tract,0.0926659638670256,
51155210600,material_deprivation_indicator,2018,tract,0.129715655589115,
51155210700,material_deprivation_indicator,2018,tract,0.172057483528327,
51155980100,material_deprivation_indicator,2018,tract,NaN,
51155980200,material_deprivation_indicator,2018,tract,NaN,
51157950100,material_deprivation_indicator,2018,tract,0.112891227073545,
51157950200,material_deprivation_indicator,2018,tract,0.111502501640962,
51159040100,material_deprivation_indicator,2018,tract,0.113498268433901,
51159040200,material_deprivation_indicator,2018,tract,0.134884148178469,
51161030100,material_deprivation_indicator,2018,tract,0.105158028822041,
51161030201,material_deprivation_indicator,2018,tract,0.0461240814912473,
51161030203,material_deprivation_indicator,2018,tract,0.0466992990037111,
51161030204,material_deprivation_indicator,2018,tract,0.205696001722711,
51161030205,material_deprivation_indicator,2018,tract,0.0625534644558831,
51161030300,material_deprivation_indicator,2018,tract,0.0830855561161224,
51161030500,material_deprivation_indicator,2018,tract,0.0608450843526521,
51161030600,material_deprivation_indicator,2018,tract,0.0719913115254972,
51161030701,material_deprivation_indicator,2018,tract,0.0832866590924116,
51161030702,material_deprivation_indicator,2018,tract,0.161372543552796,
51161030801,material_deprivation_indicator,2018,tract,0.184621773986404,
51161030802,material_deprivation_indicator,2018,tract,0.0764319540321546,
51161030900,material_deprivation_indicator,2018,tract,0.0961429698413627,
51161031000,material_deprivation_indicator,2018,tract,0.115876145474866,
51161031101,material_deprivation_indicator,2018,tract,0.224975986952272,
51161031102,material_deprivation_indicator,2018,tract,0.152361193929977,
51161031201,material_deprivation_indicator,2018,tract,0.0551743539697807,
51161031202,material_deprivation_indicator,2018,tract,0.0705234952341461,
51163930100,material_deprivation_indicator,2018,tract,0.130504369099041,
51163930200,material_deprivation_indicator,2018,tract,0.0990437088336564,
51163930300,material_deprivation_indicator,2018,tract,0.0693705790235368,
51163930400,material_deprivation_indicator,2018,tract,0.174790444189417,
51165010100,material_deprivation_indicator,2018,tract,0.137766946419122,
51165010200,material_deprivation_indicator,2018,tract,0.152661127353831,
51165010300,material_deprivation_indicator,2018,tract,0.127131475693345,
51165010400,material_deprivation_indicator,2018,tract,0.118729316390607,
51165010500,material_deprivation_indicator,2018,tract,0.344286687866621,
51165010600,material_deprivation_indicator,2018,tract,0.119684643386838,
51165010700,material_deprivation_indicator,2018,tract,0.0709831609102028,
51165010800,material_deprivation_indicator,2018,tract,0.210095982175018,
51165010900,material_deprivation_indicator,2018,tract,0.148433322306838,
51165011000,material_deprivation_indicator,2018,tract,0.0987281595090282,
51165011100,material_deprivation_indicator,2018,tract,0.141818227848062,
51165011200,material_deprivation_indicator,2018,tract,0.143533659097167,
51165011400,material_deprivation_indicator,2018,tract,0.0706470349368774,
51165011500,material_deprivation_indicator,2018,tract,0.126136442118864,
51165011600,material_deprivation_indicator,2018,tract,0.120597953698954,
51165011700,material_deprivation_indicator,2018,tract,0.111922030266381,
51165011800,material_deprivation_indicator,2018,tract,0.0774700800344625,
51165011900,material_deprivation_indicator,2018,tract,0.121881679994366,
51165012000,material_deprivation_indicator,2018,tract,0.0992128269709,
51167030100,material_deprivation_indicator,2018,tract,0.144922803728476,
51167030200,material_deprivation_indicator,2018,tract,0.173440571871822,
51167030300,material_deprivation_indicator,2018,tract,0.165582031418,
51167030401,material_deprivation_indicator,2018,tract,0.102231886401877,
51167030402,material_deprivation_indicator,2018,tract,0.0955990332039171,
51167030500,material_deprivation_indicator,2018,tract,0.1263704062572,
51167030600,material_deprivation_indicator,2018,tract,0.166265335747658,
51169030100,material_deprivation_indicator,2018,tract,0.152065819786224,
51169030200,material_deprivation_indicator,2018,tract,0.165383312257042,
51169030300,material_deprivation_indicator,2018,tract,0.206264401177377,
51169030400,material_deprivation_indicator,2018,tract,0.0862819589123932,
51169030500,material_deprivation_indicator,2018,tract,0.131575720244028,
51169030600,material_deprivation_indicator,2018,tract,0.164906054928512,
51171040100,material_deprivation_indicator,2018,tract,0.131062357632531,
51171040201,material_deprivation_indicator,2018,tract,0.0738845518845778,
51171040202,material_deprivation_indicator,2018,tract,0.0985128204997624,
51171040300,material_deprivation_indicator,2018,tract,0.102161009399532,
51171040400,material_deprivation_indicator,2018,tract,0.0905226754975916,
51171040500,material_deprivation_indicator,2018,tract,0.235357781659348,
51171040600,material_deprivation_indicator,2018,tract,0.092378013864183,
51171040700,material_deprivation_indicator,2018,tract,0.191240108625314,
51171040800,material_deprivation_indicator,2018,tract,0.128464404710822,
51173030100,material_deprivation_indicator,2018,tract,0.136214989703724,
51173030200,material_deprivation_indicator,2018,tract,0.18781374398588,
51173030301,material_deprivation_indicator,2018,tract,0.148794018102793,
51173030302,material_deprivation_indicator,2018,tract,0.18157842350951,
51173030400,material_deprivation_indicator,2018,tract,0.145034546053383,
51173030500,material_deprivation_indicator,2018,tract,0.150140637847958,
51173030600,material_deprivation_indicator,2018,tract,0.230757768626786,
51173030701,material_deprivation_indicator,2018,tract,0.124234403388123,
51173030702,material_deprivation_indicator,2018,tract,0.188386208557716,
51175200100,material_deprivation_indicator,2018,tract,0.100270552419377,
51175200200,material_deprivation_indicator,2018,tract,0.125077965377712,
51175200300,material_deprivation_indicator,2018,tract,NaN,
51175200400,material_deprivation_indicator,2018,tract,0.153552247914395,
51175200500,material_deprivation_indicator,2018,tract,0.148468798387091,
51177020104,material_deprivation_indicator,2018,tract,0.0668858109859335,
51177020105,material_deprivation_indicator,2018,tract,0.0235273780863088,
51177020106,material_deprivation_indicator,2018,tract,0.114900924342653,
51177020107,material_deprivation_indicator,2018,tract,0.0495372380585053,
51177020108,material_deprivation_indicator,2018,tract,0.227178293692396,
51177020109,material_deprivation_indicator,2018,tract,0.23128228276252,
51177020110,material_deprivation_indicator,2018,tract,0.20934350880234,
51177020111,material_deprivation_indicator,2018,tract,0.112417163021582,
51177020112,material_deprivation_indicator,2018,tract,0.0744149063430343,
51177020113,material_deprivation_indicator,2018,tract,0.117633488684574,
51177020114,material_deprivation_indicator,2018,tract,0.156771793880669,
51177020201,material_deprivation_indicator,2018,tract,0.227089834006854,
51177020202,material_deprivation_indicator,2018,tract,0.113120277883232,
51177020203,material_deprivation_indicator,2018,tract,0.139524546970808,
51177020204,material_deprivation_indicator,2018,tract,0.140429007936667,
51177020205,material_deprivation_indicator,2018,tract,0.11781166679844,
51177020304,material_deprivation_indicator,2018,tract,0.130771515532346,
51177020305,material_deprivation_indicator,2018,tract,0.24074788785863,
51177020306,material_deprivation_indicator,2018,tract,0.0961576341899457,
51177020307,material_deprivation_indicator,2018,tract,0.0750758718535092,
51177020308,material_deprivation_indicator,2018,tract,0.0619273746939924,
51177020309,material_deprivation_indicator,2018,tract,0.169384692243435,
51177020310,material_deprivation_indicator,2018,tract,0.0846056272435819,
51177020311,material_deprivation_indicator,2018,tract,0.117184842588281,
51177020403,material_deprivation_indicator,2018,tract,0.139735880057445,
51177020404,material_deprivation_indicator,2018,tract,0.121794848985269,
51177020405,material_deprivation_indicator,2018,tract,0.0995936088554416,
51177020406,material_deprivation_indicator,2018,tract,0.0766734030891083,
51177020407,material_deprivation_indicator,2018,tract,0.0874502663870359,
51177020408,material_deprivation_indicator,2018,tract,0.139402365355897,
51179010103,material_deprivation_indicator,2018,tract,0.112319956386337,
51179010105,material_deprivation_indicator,2018,tract,0.101635508495661,
51179010106,material_deprivation_indicator,2018,tract,0.0992955485210564,
51179010107,material_deprivation_indicator,2018,tract,0.0684286807623521,
51179010108,material_deprivation_indicator,2018,tract,0.083541332575312,
51179010201,material_deprivation_indicator,2018,tract,0,
51179010202,material_deprivation_indicator,2018,tract,0.0664483991487602,
51179010204,material_deprivation_indicator,2018,tract,0.0758781665951394,
51179010205,material_deprivation_indicator,2018,tract,0.0871202759667261,
51179010206,material_deprivation_indicator,2018,tract,0.0633541234526117,
51179010207,material_deprivation_indicator,2018,tract,0.125423971138898,
51179010210,material_deprivation_indicator,2018,tract,0.102007556060472,
51179010211,material_deprivation_indicator,2018,tract,0.230875290333249,
51179010212,material_deprivation_indicator,2018,tract,0.0696296953742327,
51179010213,material_deprivation_indicator,2018,tract,0.0718121450978894,
51179010214,material_deprivation_indicator,2018,tract,0.149567586482958,
51179010301,material_deprivation_indicator,2018,tract,0.0408069717654774,
51179010303,material_deprivation_indicator,2018,tract,0.100137507219008,
51179010304,material_deprivation_indicator,2018,tract,0.135421049094597,
51179010305,material_deprivation_indicator,2018,tract,0.151558439238619,
51179010403,material_deprivation_indicator,2018,tract,0.104806614736895,
51179010404,material_deprivation_indicator,2018,tract,0.0875258626134508,
51179010405,material_deprivation_indicator,2018,tract,0.0766313911448224,
51179010406,material_deprivation_indicator,2018,tract,0.108787778936223,
51179010502,material_deprivation_indicator,2018,tract,0.068912755347112,
51179010503,material_deprivation_indicator,2018,tract,0.0525015588462129,
51179010504,material_deprivation_indicator,2018,tract,0.0626721248398909,
51181860100,material_deprivation_indicator,2018,tract,0.185966662580888,
51181860200,material_deprivation_indicator,2018,tract,0.150455652090104,
51183870100,material_deprivation_indicator,2018,tract,0.131263173755031,
51183870201,material_deprivation_indicator,2018,tract,0.136864116150749,
51183870202,material_deprivation_indicator,2018,tract,NaN,
51183870300,material_deprivation_indicator,2018,tract,0.257392355158142,
51183870400,material_deprivation_indicator,2018,tract,0.233862588909389,
51185020100,material_deprivation_indicator,2018,tract,0.0709082802850889,
51185020200,material_deprivation_indicator,2018,tract,0.117744895024924,
51185020300,material_deprivation_indicator,2018,tract,0.144799699439023,
51185020400,material_deprivation_indicator,2018,tract,0.156585315791519,
51185020500,material_deprivation_indicator,2018,tract,0.17726715789029,
51185020600,material_deprivation_indicator,2018,tract,0.157426988511835,
51185020700,material_deprivation_indicator,2018,tract,0.208696810693602,
51185020800,material_deprivation_indicator,2018,tract,0.175115943548524,
51185020900,material_deprivation_indicator,2018,tract,0.380880124715105,
51185021000,material_deprivation_indicator,2018,tract,0.147140237139864,
51185021100,material_deprivation_indicator,2018,tract,0.148775038163667,
51187020100,material_deprivation_indicator,2018,tract,0.126471695096001,
51187020200,material_deprivation_indicator,2018,tract,0.0645831116217793,
51187020300,material_deprivation_indicator,2018,tract,0.11438045396569,
51187020400,material_deprivation_indicator,2018,tract,0.229619751953759,
51187020500,material_deprivation_indicator,2018,tract,0.20792057624578,
51187020601,material_deprivation_indicator,2018,tract,0.120855356678156,
51187020602,material_deprivation_indicator,2018,tract,0.188302095627619,
51187020700,material_deprivation_indicator,2018,tract,0.0542728870115039,
51191010100,material_deprivation_indicator,2018,tract,0.112305617109056,
51191010200,material_deprivation_indicator,2018,tract,0.103915826089694,
51191010300,material_deprivation_indicator,2018,tract,0.105698362987345,
51191010401,material_deprivation_indicator,2018,tract,0.0497524075657448,
51191010402,material_deprivation_indicator,2018,tract,0.159519241099188,
51191010501,material_deprivation_indicator,2018,tract,0.185520528944538,
51191010502,material_deprivation_indicator,2018,tract,0.22001097133011,
51191010601,material_deprivation_indicator,2018,tract,0.123350117367814,
51191010602,material_deprivation_indicator,2018,tract,0.13583785486842,
51191010700,material_deprivation_indicator,2018,tract,0.144038678819341,
51191010800,material_deprivation_indicator,2018,tract,0.0444674247036314,
51191010900,material_deprivation_indicator,2018,tract,0.174998035465433,
51191011000,material_deprivation_indicator,2018,tract,0.0770522963222056,
51193010100,material_deprivation_indicator,2018,tract,0.164224164492233,
51193010200,material_deprivation_indicator,2018,tract,0.158260313364203,
51193010300,material_deprivation_indicator,2018,tract,0.0898667591564206,
51193010400,material_deprivation_indicator,2018,tract,0.190205089842024,
51195930700,material_deprivation_indicator,2018,tract,0.135562972881584,
51195930800,material_deprivation_indicator,2018,tract,0.178152567209678,
51195930900,material_deprivation_indicator,2018,tract,0.150508110204277,
51195931000,material_deprivation_indicator,2018,tract,0.204426781844237,
51195931100,material_deprivation_indicator,2018,tract,0.293395567533997,
51195931200,material_deprivation_indicator,2018,tract,0.248203250742753,
51195931300,material_deprivation_indicator,2018,tract,0.163108373584818,
51195931400,material_deprivation_indicator,2018,tract,0.165429502035721,
51195931500,material_deprivation_indicator,2018,tract,0.238716385681438,
51195931600,material_deprivation_indicator,2018,tract,0.256708114119217,
51195931700,material_deprivation_indicator,2018,tract,0.248551475215881,
51197050100,material_deprivation_indicator,2018,tract,0.165543180898474,
51197050200,material_deprivation_indicator,2018,tract,0.194630281467203,
51197050301,material_deprivation_indicator,2018,tract,0.10612117129205,
51197050302,material_deprivation_indicator,2018,tract,0.0787563663661477,
51197050401,material_deprivation_indicator,2018,tract,0.159634400249173,
51197050402,material_deprivation_indicator,2018,tract,0.147152428682858,
51199050203,material_deprivation_indicator,2018,tract,0.088965467614116,
51199050204,material_deprivation_indicator,2018,tract,0.266559693236372,
51199050205,material_deprivation_indicator,2018,tract,0.107223981307279,
51199050206,material_deprivation_indicator,2018,tract,0.0889459967491406,
51199050303,material_deprivation_indicator,2018,tract,0.0971941999763518,
51199050304,material_deprivation_indicator,2018,tract,0.054695927867114,
51199050305,material_deprivation_indicator,2018,tract,0.129674696360078,
51199050306,material_deprivation_indicator,2018,tract,0.199160303316186,
51199050401,material_deprivation_indicator,2018,tract,0.0516446195567568,
51199050402,material_deprivation_indicator,2018,tract,0.136058357278587,
51199050500,material_deprivation_indicator,2018,tract,0.187341058328641,
51199050900,material_deprivation_indicator,2018,tract,0.141445750982474,
51199051000,material_deprivation_indicator,2018,tract,0.158775443822629,
51199051100,material_deprivation_indicator,2018,tract,0.105280183907705,
51199990100,material_deprivation_indicator,2018,tract,NaN,
51510200102,material_deprivation_indicator,2018,tract,0.361253534553985,
51510200103,material_deprivation_indicator,2018,tract,0.294963606555512,
51510200104,material_deprivation_indicator,2018,tract,0.412270782687843,
51510200105,material_deprivation_indicator,2018,tract,0.38325839710175,
51510200106,material_deprivation_indicator,2018,tract,0.358819160239553,
51510200107,material_deprivation_indicator,2018,tract,0.180846973275881,
51510200201,material_deprivation_indicator,2018,tract,0.167049665909689,
51510200202,material_deprivation_indicator,2018,tract,0.0259027496087575,
51510200301,material_deprivation_indicator,2018,tract,0.266541350148199,
51510200302,material_deprivation_indicator,2018,tract,0.200954050273574,
51510200303,material_deprivation_indicator,2018,tract,0.223242772863698,
51510200403,material_deprivation_indicator,2018,tract,0.185401706417814,
51510200404,material_deprivation_indicator,2018,tract,0.0714104325349369,
51510200405,material_deprivation_indicator,2018,tract,0.355139775017334,
51510200406,material_deprivation_indicator,2018,tract,0.30290888765049,
51510200407,material_deprivation_indicator,2018,tract,0.253131766138566,
51510200500,material_deprivation_indicator,2018,tract,0.266814616150003,
51510200600,material_deprivation_indicator,2018,tract,0.19945580696897,
51510200701,material_deprivation_indicator,2018,tract,0.202418042288794,
51510200702,material_deprivation_indicator,2018,tract,0.172449499450237,
51510200703,material_deprivation_indicator,2018,tract,0.169713365088583,
51510200801,material_deprivation_indicator,2018,tract,0.111799259928464,
51510200802,material_deprivation_indicator,2018,tract,0.191139230839403,
51510200900,material_deprivation_indicator,2018,tract,0.0466262591058004,
51510201000,material_deprivation_indicator,2018,tract,0.108372911682023,
51510201100,material_deprivation_indicator,2018,tract,0.132751335200227,
51510201202,material_deprivation_indicator,2018,tract,0.130673598001227,
51510201203,material_deprivation_indicator,2018,tract,0.454876770489242,
51510201204,material_deprivation_indicator,2018,tract,0.178308830589367,
51510201300,material_deprivation_indicator,2018,tract,0.107755001585951,
51510201400,material_deprivation_indicator,2018,tract,0.113318639710667,
51510201500,material_deprivation_indicator,2018,tract,0.0692538360687716,
51510201600,material_deprivation_indicator,2018,tract,0.245253571346881,
51510201801,material_deprivation_indicator,2018,tract,0.163534964077515,
51510201802,material_deprivation_indicator,2018,tract,0.178108672986682,
51510201900,material_deprivation_indicator,2018,tract,0.156725668685609,
51510202001,material_deprivation_indicator,2018,tract,0.0800684131403888,
51510202002,material_deprivation_indicator,2018,tract,0.185384662395962,
51520020100,material_deprivation_indicator,2018,tract,0.20070217268682,
51520020200,material_deprivation_indicator,2018,tract,0.239260203893978,
51520020300,material_deprivation_indicator,2018,tract,0.213130258192779,
51520020400,material_deprivation_indicator,2018,tract,0.118337602502615,
51530930600,material_deprivation_indicator,2018,tract,0.0974863402088302,
51540000201,material_deprivation_indicator,2018,tract,0.185326794924763,
51540000202,material_deprivation_indicator,2018,tract,0.327519940321004,
51540000302,material_deprivation_indicator,2018,tract,0.201519739145566,
51540000401,material_deprivation_indicator,2018,tract,0.245848873246743,
51540000402,material_deprivation_indicator,2018,tract,0.174013663385274,
51540000501,material_deprivation_indicator,2018,tract,0.329487107784335,
51540000502,material_deprivation_indicator,2018,tract,0.136678908625318,
51540000600,material_deprivation_indicator,2018,tract,0.247714673181885,
51540000700,material_deprivation_indicator,2018,tract,0.162590024421607,
51540000800,material_deprivation_indicator,2018,tract,0.176762890288491,
51540000900,material_deprivation_indicator,2018,tract,0.117818022386935,
51540001000,material_deprivation_indicator,2018,tract,0.215856550479186,
51550020001,material_deprivation_indicator,2018,tract,0.0840740842717192,
51550020002,material_deprivation_indicator,2018,tract,0.230194171406205,
51550020003,material_deprivation_indicator,2018,tract,0.207873828232261,
51550020100,material_deprivation_indicator,2018,tract,0.372007038494623,
51550020200,material_deprivation_indicator,2018,tract,0.222953471534871,
51550020300,material_deprivation_indicator,2018,tract,0.248785431449065,
51550020400,material_deprivation_indicator,2018,tract,0.175432273265382,
51550020500,material_deprivation_indicator,2018,tract,0.322490308586631,
51550020600,material_deprivation_indicator,2018,tract,0.108902066548944,
51550020700,material_deprivation_indicator,2018,tract,0.244650873237523,
51550020804,material_deprivation_indicator,2018,tract,0.133065925275461,
51550020805,material_deprivation_indicator,2018,tract,0.121615714886206,
51550020806,material_deprivation_indicator,2018,tract,0.142049544246972,
51550020807,material_deprivation_indicator,2018,tract,0.104922918012165,
51550020808,material_deprivation_indicator,2018,tract,0.115280379304105,
51550020809,material_deprivation_indicator,2018,tract,0.0995933917658452,
51550020903,material_deprivation_indicator,2018,tract,0.104502686303752,
51550020904,material_deprivation_indicator,2018,tract,0.148350347613256,
51550020905,material_deprivation_indicator,2018,tract,0.141845669630577,
51550020906,material_deprivation_indicator,2018,tract,0.154968409595023,
51550021004,material_deprivation_indicator,2018,tract,0.1127381797968,
51550021005,material_deprivation_indicator,2018,tract,0.0608212139200904,
51550021006,material_deprivation_indicator,2018,tract,0.10114354328767,
51550021009,material_deprivation_indicator,2018,tract,0.0585103830483588,
51550021010,material_deprivation_indicator,2018,tract,0.0673196702818065,
51550021011,material_deprivation_indicator,2018,tract,0.0287563227859325,
51550021012,material_deprivation_indicator,2018,tract,0.0691716141961349,
51550021013,material_deprivation_indicator,2018,tract,0.0458902238308153,
51550021101,material_deprivation_indicator,2018,tract,0.0478749852785828,
51550021102,material_deprivation_indicator,2018,tract,0.0629641381931291,
